Student ID,University ranking,Student's University dropout rate,SOP rating,CGPA,ZIP Code,GRE,Employed,Strong LOR,Have non academic activities,Been abroad
2257.0,79.0,27.5,2.0,5.1,94305.0,294.0,1.0,1.0,0.0,1.0
4302.0,66.0,22.73,1.0,7.54,92677.0,295.0,0.0,1.0,0.0,1.0
4820.0,35.0,11.14,1.0,5.69,95833.0,294.0,0.0,0.0,0.0,0.0
881.0,79.0,28.18,1.0,6.04,91604.0,291.0,0.0,0.0,0.0,1.0
2766.0,75.0,26.14,2.0,5.42,92093.0,291.0,0.0,0.0,0.0,1.0
1334.0,91.0,31.59,2.0,6.9,95014.0,298.0,0.0,0.0,0.0,1.0
3106.0,32.0,9.77,2.0,5.31,94122.0,291.0,0.0,0.0,0.0,0.0
1881.0,58.0,19.32,3.0,5.85,94720.0,299.0,0.0,0.0,0.0,1.0
1780.0,40.0,12.5,1.0,6.25,94720.0,304.0,0.0,0.0,0.0,1.0
2451.0,37.0,11.14,3.0,5.42,90034.0,295.0,0.0,0.0,0.0,0.0
97.0,51.0,17.27,1.0,6.5,95014.0,316.0,0.0,0.0,0.0,0.0
2090.0,75.0,25.45,2.0,6.81,94304.0,303.0,0.0,0.0,0.0,1.0
2110.0,65.0,21.36,3.0,8.54,93014.0,322.0,0.0,0.0,0.0,0.0
4490.0,47.0,15.91,2.0,5.27,95518.0,291.0,0.0,0.0,0.0,1.0
2559.0,58.0,18.64,1.0,8.42,95136.0,323.0,0.0,0.0,0.0,1.0
4678.0,25.0,6.36,3.0,5.62,93407.0,298.0,0.0,0.0,0.0,0.0
1185.0,40.0,12.5,1.0,6.31,90041.0,296.0,0.0,0.0,0.0,1.0
3074.0,33.0,9.09,1.0,7.94,94611.0,297.0,0.0,0.0,0.0,1.0
4259.0,70.0,24.77,2.0,8.06,92660.0,326.0,0.0,0.0,0.0,1.0
1416.0,39.0,11.82,1.0,5.83,94019.0,295.0,0.0,0.0,0.0,1.0
2237.0,66.0,24.09,2.0,5.31,95616.0,292.0,0.0,0.0,0.0,1.0
4552.0,25.0,7.73,2.0,5.42,91330.0,297.0,0.0,0.0,0.0,1.0
1497.0,46.0,13.86,3.0,5.21,91330.0,292.0,1.0,0.0,0.0,0.0
3867.0,68.0,24.09,1.0,5.67,91401.0,299.0,1.0,0.0,1.0,0.0
1011.0,30.0,7.73,1.0,6.88,95616.0,302.0,1.0,1.0,1.0,1.0
2105.0,49.0,16.59,3.0,6.04,90245.0,291.0,0.0,0.0,0.0,1.0
1845.0,94.0,33.64,3.0,5.27,92717.0,290.0,1.0,0.0,0.0,0.0
2171.0,47.0,15.91,3.0,5.92,95039.0,292.0,1.0,0.0,1.0,0.0
2376.0,77.0,26.82,3.0,6.27,91007.0,296.0,1.0,1.0,1.0,1.0
3760.0,32.0,10.45,2.0,5.44,92093.0,297.0,1.0,0.0,0.0,1.0
2826.0,42.0,13.18,3.0,5.83,95060.0,302.0,0.0,0.0,0.0,1.0
388.0,33.0,10.45,2.0,6.54,95482.0,299.0,0.0,0.0,0.0,1.0
2582.0,84.0,30.23,3.0,5.35,94132.0,293.0,0.0,0.0,0.0,1.0
118.0,82.0,28.86,3.0,6.1,92833.0,301.0,0.0,0.0,0.0,1.0
339.0,30.0,9.09,1.0,8.02,93657.0,300.0,0.0,0.0,0.0,0.0
1004.0,26.0,6.36,1.0,6.12,94720.0,290.0,0.0,0.0,0.0,1.0
2660.0,86.0,30.23,3.0,5.73,91763.0,294.0,0.0,0.0,0.0,0.0
2454.0,58.0,18.64,3.0,6.08,94104.0,300.0,0.0,0.0,0.0,1.0
271.0,87.0,30.23,1.0,6.15,94063.0,301.0,0.0,0.0,0.0,1.0
592.0,33.0,9.77,1.0,5.9,92037.0,295.0,0.0,0.0,0.0,1.0
2976.0,82.0,28.18,1.0,5.73,91016.0,297.0,1.0,0.0,0.0,0.0
335.0,65.0,22.05,2.0,5.77,95053.0,296.0,0.0,0.0,0.0,1.0
3886.0,28.0,11.14,3.0,6.27,93943.0,310.0,0.0,0.0,0.0,1.0
4944.0,25.0,7.05,2.0,5.08,96003.0,290.0,0.0,0.0,0.0,1.0
3176.0,56.0,18.64,1.0,6.38,92009.0,292.0,0.0,0.0,0.0,0.0
318.0,53.0,16.59,2.0,7.31,91335.0,311.0,0.0,0.0,0.0,1.0
3637.0,44.0,14.55,2.0,6.17,96094.0,294.0,0.0,0.0,0.0,1.0
676.0,28.0,9.09,2.0,5.52,91711.0,300.0,0.0,0.0,0.0,0.0
2811.0,84.0,28.86,2.0,5.77,93943.0,296.0,0.0,0.0,0.0,0.0
4195.0,89.0,32.27,3.0,5.48,95819.0,292.0,0.0,0.0,0.0,1.0
3744.0,49.0,16.59,2.0,6.46,94720.0,297.0,1.0,0.0,0.0,1.0
2572.0,39.0,12.5,3.0,5.67,91768.0,300.0,0.0,0.0,0.0,0.0
3725.0,60.0,19.32,3.0,5.65,93108.0,300.0,0.0,0.0,0.0,0.0
4826.0,80.0,27.5,1.0,6.58,95014.0,298.0,0.0,0.0,0.0,1.0
4654.0,42.0,12.5,1.0,8.06,92780.0,322.0,1.0,0.0,0.0,1.0
4290.0,73.0,26.14,2.0,6.81,90254.0,299.0,0.0,0.0,0.0,1.0
3287.0,87.0,31.59,2.0,6.04,95020.0,304.0,1.0,0.0,0.0,0.0
4124.0,66.0,23.41,1.0,5.67,93460.0,303.0,0.0,0.0,0.0,1.0
4637.0,53.0,17.27,1.0,6.46,95616.0,292.0,0.0,0.0,0.0,1.0
4667.0,40.0,12.5,1.0,6.33,94555.0,301.0,0.0,0.0,0.0,0.0
1600.0,66.0,23.41,1.0,7.42,93305.0,314.0,0.0,0.0,0.0,1.0
2837.0,26.0,6.36,1.0,6.38,94085.0,303.0,0.0,0.0,0.0,0.0
2037.0,58.0,20.68,2.0,5.23,94305.0,293.0,0.0,0.0,0.0,1.0
4884.0,47.0,15.23,3.0,7.52,92646.0,310.0,1.0,1.0,0.0,1.0
4096.0,54.0,17.95,1.0,6.06,94105.0,292.0,0.0,0.0,0.0,1.0
4130.0,30.0,9.09,1.0,5.04,91320.0,292.0,1.0,0.0,0.0,1.0
3810.0,28.0,7.05,1.0,6.12,94080.0,298.0,0.0,0.0,1.0,0.0
2258.0,65.0,21.36,1.0,7.54,91763.0,297.0,0.0,0.0,0.0,0.0
588.0,66.0,23.41,1.0,6.79,93305.0,314.0,0.0,0.0,0.0,1.0
1916.0,44.0,14.55,1.0,6.27,91911.0,300.0,0.0,0.0,1.0,0.0
2860.0,44.0,13.18,3.0,8.75,94596.0,294.0,0.0,0.0,0.0,1.0
3153.0,51.0,16.59,3.0,6.56,90275.0,295.0,0.0,0.0,0.0,0.0
3813.0,47.0,15.91,1.0,5.92,94720.0,300.0,1.0,0.0,0.0,0.0
4008.0,37.0,10.45,2.0,5.56,91745.0,295.0,1.0,0.0,0.0,0.0
4415.0,39.0,11.82,1.0,8.54,94720.0,332.0,0.0,1.0,1.0,1.0
1342.0,53.0,17.95,1.0,5.98,91355.0,293.0,0.0,0.0,0.0,0.0
302.0,93.0,33.64,1.0,7.96,92120.0,324.0,0.0,0.0,0.0,0.0
266.0,65.0,22.73,3.0,5.31,94305.0,293.0,0.0,0.0,1.0,0.0
2039.0,66.0,23.41,1.0,7.96,94551.0,326.0,1.0,0.0,0.0,1.0
4547.0,66.0,22.05,1.0,6.38,91109.0,293.0,0.0,0.0,1.0,1.0
4348.0,82.0,28.86,1.0,5.29,90024.0,291.0,0.0,0.0,0.0,1.0
759.0,93.0,32.95,2.0,5.56,90266.0,297.0,0.0,0.0,1.0,0.0
2798.0,93.0,33.64,3.0,5.94,94608.0,302.0,0.0,0.0,0.0,1.0
2125.0,40.0,13.18,1.0,5.75,92054.0,294.0,0.0,0.0,0.0,0.0
992.0,49.0,16.59,3.0,5.42,94025.0,297.0,1.0,0.0,0.0,0.0
1575.0,89.0,31.59,1.0,5.71,92106.0,297.0,0.0,0.0,0.0,1.0
2948.0,61.0,20.0,1.0,7.98,90024.0,306.0,0.0,0.0,0.0,0.0
3599.0,44.0,14.55,2.0,6.1,95120.0,294.0,0.0,0.0,0.0,0.0
3483.0,82.0,28.18,1.0,6.73,95133.0,311.0,0.0,0.0,1.0,0.0
2405.0,51.0,17.27,3.0,6.4,95010.0,297.0,0.0,0.0,0.0,1.0
168.0,40.0,11.82,3.0,5.31,94305.0,294.0,1.0,0.0,0.0,1.0
4312.0,39.0,11.14,3.0,5.12,90034.0,294.0,0.0,0.0,0.0,0.0
1982.0,70.0,24.77,2.0,6.58,91768.0,305.0,0.0,0.0,0.0,1.0
2918.0,79.0,26.82,1.0,5.54,94305.0,297.0,0.0,0.0,0.0,1.0
1590.0,80.0,28.18,2.0,7.42,90049.0,291.0,0.0,0.0,0.0,1.0
868.0,86.0,30.91,1.0,6.1,94708.0,298.0,0.0,0.0,0.0,0.0
3769.0,53.0,17.95,3.0,6.12,94309.0,293.0,1.0,1.0,0.0,1.0
4893.0,58.0,18.64,3.0,5.56,94112.0,291.0,0.0,0.0,1.0,1.0
2483.0,32.0,8.41,1.0,7.52,92115.0,297.0,1.0,0.0,0.0,0.0
293.0,33.0,9.77,1.0,5.62,94542.0,294.0,1.0,0.0,0.0,1.0
511.0,70.0,24.09,2.0,6.12,95136.0,296.0,0.0,0.0,0.0,1.0
2606.0,94.0,32.95,2.0,5.69,94305.0,296.0,0.0,0.0,0.0,1.0
2185.0,87.0,31.59,3.0,8.65,90095.0,307.0,0.0,0.0,0.0,0.0
986.0,63.0,20.68,1.0,7.29,92120.0,313.0,1.0,0.0,0.0,0.0
1613.0,54.0,17.27,1.0,5.52,94550.0,293.0,0.0,0.0,0.0,0.0
2273.0,30.0,7.73,1.0,6.71,91365.0,294.0,0.0,0.0,0.0,1.0
4903.0,39.0,11.82,1.0,6.04,90505.0,302.0,0.0,0.0,0.0,1.0
1809.0,79.0,26.82,1.0,5.88,93010.0,297.0,0.0,0.0,0.0,1.0
34.0,35.0,9.77,3.0,5.21,91330.0,294.0,0.0,0.0,0.0,0.0
3314.0,66.0,22.05,3.0,5.33,91950.0,294.0,0.0,0.0,0.0,0.0
4148.0,86.0,29.55,2.0,8.58,96008.0,322.0,1.0,1.0,1.0,1.0
2019.0,93.0,32.27,1.0,8.17,90089.0,300.0,1.0,0.0,0.0,1.0
457.0,93.0,32.95,2.0,5.71,92068.0,292.0,0.0,0.0,0.0,1.0
3924.0,51.0,17.27,3.0,6.73,90502.0,304.0,0.0,0.0,1.0,1.0
2610.0,56.0,17.95,1.0,7.33,93407.0,327.0,0.0,0.0,1.0,0.0
1193.0,60.0,20.0,1.0,7.71,92870.0,325.0,1.0,0.0,0.0,0.0
724.0,66.0,23.41,1.0,6.1,94301.0,303.0,0.0,0.0,0.0,1.0
1499.0,65.0,22.73,1.0,7.44,94022.0,326.0,0.0,0.0,0.0,0.0
30.0,47.0,15.23,2.0,7.31,94104.0,306.0,1.0,1.0,0.0,1.0
2696.0,51.0,16.59,2.0,5.0,94960.0,290.0,0.0,0.0,0.0,0.0
926.0,56.0,17.95,3.0,5.48,94720.0,291.0,1.0,0.0,0.0,0.0
4863.0,37.0,11.82,1.0,5.75,95605.0,291.0,0.0,0.0,0.0,0.0
1171.0,42.0,13.18,2.0,7.0,91320.0,293.0,1.0,0.0,0.0,0.0
2521.0,75.0,27.5,2.0,5.77,90095.0,302.0,0.0,0.0,0.0,1.0
4585.0,25.0,7.05,2.0,5.85,90089.0,302.0,0.0,0.0,0.0,0.0
2346.0,94.0,33.64,1.0,6.69,90291.0,310.0,0.0,1.0,0.0,1.0
1777.0,70.0,23.41,2.0,5.71,94080.0,295.0,0.0,0.0,0.0,1.0
913.0,42.0,13.18,2.0,6.46,94105.0,303.0,0.0,0.0,0.0,1.0
1251.0,60.0,21.36,2.0,6.52,94301.0,303.0,0.0,0.0,0.0,1.0
2634.0,68.0,22.73,1.0,5.1,95054.0,292.0,0.0,0.0,0.0,1.0
1009.0,66.0,23.41,1.0,8.0,92220.0,326.0,0.0,0.0,0.0,1.0
3468.0,89.0,32.27,3.0,7.94,90840.0,291.0,0.0,0.0,0.0,1.0
345.0,66.0,26.14,3.0,6.15,92606.0,297.0,1.0,0.0,0.0,1.0
3879.0,44.0,13.18,1.0,6.52,92064.0,290.0,1.0,0.0,0.0,1.0
3088.0,82.0,28.18,1.0,5.15,94303.0,291.0,0.0,0.0,0.0,1.0
4512.0,54.0,17.27,1.0,5.02,91911.0,295.0,1.0,0.0,0.0,1.0
1362.0,70.0,23.41,2.0,5.62,95039.0,294.0,0.0,0.0,0.0,1.0
3551.0,42.0,16.59,3.0,5.23,94609.0,293.0,0.0,0.0,0.0,0.0
577.0,23.0,6.36,3.0,5.83,92870.0,291.0,1.0,0.0,0.0,0.0
1734.0,53.0,16.59,1.0,7.44,95125.0,301.0,0.0,0.0,0.0,1.0
1027.0,32.0,8.41,2.0,5.73,95616.0,290.0,0.0,0.0,0.0,1.0
1977.0,47.0,15.91,1.0,6.5,95616.0,299.0,0.0,0.0,0.0,1.0
3776.0,35.0,11.14,3.0,5.48,90275.0,300.0,1.0,0.0,0.0,1.0
4532.0,37.0,10.45,1.0,5.56,94025.0,296.0,1.0,0.0,0.0,0.0
1901.0,87.0,30.91,2.0,5.04,91365.0,292.0,0.0,0.0,0.0,1.0
3729.0,30.0,8.41,2.0,7.29,91902.0,302.0,0.0,0.0,0.0,0.0
3044.0,63.0,21.36,2.0,5.71,91754.0,303.0,1.0,0.0,0.0,1.0
2425.0,46.0,15.23,2.0,6.69,94583.0,297.0,0.0,0.0,0.0,0.0
1843.0,75.0,25.45,2.0,6.77,95051.0,303.0,0.0,0.0,0.0,1.0
4047.0,25.0,6.36,3.0,6.33,94303.0,303.0,0.0,0.0,0.0,1.0
3781.0,68.0,22.73,1.0,7.1,92780.0,324.0,0.0,0.0,0.0,0.0
3731.0,35.0,9.77,1.0,7.17,92093.0,302.0,0.0,0.0,0.0,1.0
2725.0,66.0,22.73,2.0,5.46,90212.0,292.0,1.0,1.0,0.0,1.0
4591.0,84.0,28.86,2.0,7.98,94022.0,293.0,0.0,0.0,0.0,0.0
1320.0,35.0,11.14,1.0,5.56,94005.0,291.0,1.0,0.0,0.0,0.0
63.0,56.0,17.95,1.0,5.29,90089.0,295.0,0.0,0.0,0.0,0.0
1817.0,58.0,20.0,2.0,6.73,92373.0,298.0,0.0,0.0,1.0,1.0
2183.0,49.0,16.59,3.0,5.29,94566.0,297.0,0.0,0.0,0.0,0.0
4203.0,40.0,13.18,2.0,6.54,95064.0,294.0,0.0,0.0,0.0,1.0
3058.0,56.0,17.95,1.0,5.77,95616.0,293.0,0.0,0.0,1.0,1.0
206.0,46.0,15.23,2.0,6.73,95616.0,297.0,1.0,0.0,0.0,0.0
2777.0,60.0,20.68,1.0,7.75,93106.0,321.0,1.0,0.0,0.0,1.0
198.0,79.0,26.82,1.0,5.02,91345.0,293.0,0.0,0.0,0.0,1.0
3274.0,51.0,16.59,1.0,8.58,90095.0,310.0,0.0,0.0,0.0,0.0
2498.0,40.0,11.82,3.0,5.12,95133.0,294.0,0.0,0.0,0.0,0.0
1522.0,39.0,11.82,1.0,8.48,92354.0,323.0,0.0,0.0,0.0,1.0
3168.0,91.0,31.59,2.0,6.04,94720.0,296.0,1.0,0.0,0.0,0.0
4642.0,44.0,13.86,1.0,5.48,94022.0,298.0,1.0,0.0,0.0,1.0
4022.0,49.0,16.59,1.0,5.71,90638.0,291.0,1.0,0.0,0.0,0.0
2250.0,49.0,17.27,2.0,5.62,95814.0,295.0,0.0,0.0,0.0,1.0
2731.0,77.0,27.5,1.0,5.73,90401.0,291.0,0.0,0.0,1.0,0.0
4209.0,80.0,27.5,3.0,6.04,95064.0,299.0,0.0,0.0,0.0,1.0
2211.0,82.0,28.86,2.0,5.9,95006.0,299.0,0.0,0.0,0.0,0.0
2981.0,23.0,6.36,2.0,5.94,94305.0,302.0,0.0,0.0,0.0,0.0
4635.0,54.0,17.95,3.0,5.44,94928.0,293.0,0.0,0.0,0.0,1.0
4521.0,37.0,11.14,2.0,5.69,94706.0,300.0,0.0,0.0,0.0,0.0
372.0,84.0,28.86,1.0,5.23,92029.0,293.0,0.0,0.0,0.0,0.0
1742.0,61.0,20.0,1.0,7.35,94066.0,313.0,0.0,0.0,0.0,0.0
654.0,65.0,22.73,2.0,6.46,92691.0,302.0,1.0,0.0,0.0,0.0
4075.0,86.0,30.23,3.0,5.31,94608.0,291.0,0.0,0.0,0.0,1.0
2231.0,44.0,13.86,3.0,8.65,94704.0,305.0,1.0,1.0,0.0,1.0
2202.0,53.0,17.27,1.0,7.15,92009.0,292.0,0.0,0.0,0.0,0.0
2166.0,25.0,7.73,3.0,5.62,95929.0,295.0,0.0,0.0,0.0,1.0
1434.0,68.0,24.09,2.0,6.25,92647.0,297.0,1.0,0.0,0.0,0.0
420.0,82.0,28.86,1.0,5.88,94501.0,300.0,1.0,0.0,0.0,0.0
3491.0,40.0,11.82,1.0,5.62,95814.0,296.0,0.0,0.0,0.0,0.0
1677.0,60.0,20.68,3.0,6.38,92821.0,303.0,0.0,0.0,0.0,1.0
1604.0,35.0,13.86,3.0,7.71,92152.0,325.0,0.0,0.0,0.0,1.0
1511.0,80.0,28.18,2.0,5.52,95747.0,300.0,0.0,0.0,0.0,1.0
415.0,73.0,24.77,2.0,5.69,94309.0,299.0,1.0,0.0,0.0,0.0
4639.0,47.0,14.55,2.0,6.69,91711.0,298.0,0.0,0.0,0.0,1.0
313.0,35.0,13.86,3.0,5.27,91741.0,293.0,0.0,0.0,1.0,1.0
4869.0,72.0,24.09,3.0,6.12,94063.0,306.0,1.0,0.0,0.0,0.0
2200.0,66.0,22.73,2.0,5.9,91016.0,296.0,1.0,0.0,0.0,0.0
1165.0,54.0,17.27,2.0,6.79,90071.0,309.0,0.0,1.0,1.0,1.0
4411.0,49.0,15.91,1.0,8.02,91614.0,305.0,0.0,0.0,0.0,0.0
4163.0,89.0,30.91,1.0,5.69,94704.0,294.0,1.0,0.0,0.0,1.0
758.0,73.0,24.77,2.0,6.52,91745.0,299.0,0.0,0.0,1.0,0.0
1066.0,26.0,6.36,1.0,7.19,90401.0,302.0,1.0,0.0,0.0,0.0
934.0,65.0,23.41,2.0,5.02,92064.0,295.0,0.0,0.0,0.0,1.0
2460.0,89.0,31.59,3.0,5.69,95060.0,294.0,1.0,0.0,0.0,1.0
3050.0,86.0,30.23,1.0,7.44,94720.0,309.0,0.0,0.0,0.0,0.0
4156.0,77.0,26.82,3.0,5.42,90291.0,290.0,1.0,0.0,0.0,1.0
649.0,68.0,23.41,2.0,5.54,95621.0,296.0,0.0,0.0,0.0,1.0
4540.0,66.0,22.05,1.0,5.12,94305.0,295.0,0.0,0.0,0.0,1.0
4319.0,65.0,22.73,2.0,6.4,92374.0,297.0,1.0,0.0,0.0,0.0
4123.0,77.0,27.5,1.0,8.9,90089.0,304.0,0.0,0.0,0.0,0.0
1363.0,33.0,10.45,1.0,6.6,92130.0,298.0,1.0,0.0,0.0,1.0
3054.0,32.0,8.41,1.0,7.21,92521.0,291.0,0.0,0.0,0.0,1.0
3625.0,73.0,28.86,3.0,6.29,92028.0,297.0,0.0,0.0,0.0,0.0
3696.0,86.0,30.91,2.0,6.08,90272.0,304.0,0.0,0.0,0.0,1.0
265.0,58.0,20.0,1.0,5.62,90840.0,293.0,0.0,0.0,0.0,0.0
2964.0,30.0,9.09,3.0,5.69,94588.0,299.0,1.0,0.0,0.0,1.0
3955.0,37.0,11.14,1.0,7.62,93108.0,305.0,0.0,0.0,0.0,0.0
3140.0,70.0,24.77,1.0,6.81,92130.0,291.0,0.0,0.0,0.0,1.0
453.0,47.0,15.91,2.0,5.27,94022.0,291.0,0.0,0.0,0.0,0.0
305.0,65.0,22.05,1.0,5.29,90740.0,290.0,0.0,0.0,0.0,0.0
4443.0,65.0,22.05,3.0,6.12,91367.0,308.0,1.0,0.0,0.0,0.0
4613.0,35.0,11.14,2.0,5.21,92007.0,291.0,0.0,0.0,0.0,1.0
3257.0,40.0,12.5,3.0,5.69,94305.0,302.0,0.0,0.0,0.0,0.0
1098.0,66.0,23.41,1.0,8.75,92007.0,296.0,1.0,0.0,0.0,0.0
2277.0,30.0,9.09,1.0,8.42,92093.0,312.0,0.0,0.0,0.0,0.0
3349.0,86.0,30.91,3.0,5.21,94303.0,291.0,0.0,0.0,0.0,0.0
1349.0,49.0,15.23,2.0,5.56,95051.0,297.0,0.0,0.0,0.0,1.0
2099.0,86.0,29.55,1.0,6.79,90089.0,309.0,0.0,0.0,0.0,0.0
2862.0,56.0,17.95,3.0,6.08,92677.0,291.0,1.0,0.0,0.0,0.0
3188.0,56.0,18.64,3.0,5.69,94035.0,292.0,0.0,0.0,0.0,0.0
402.0,28.0,9.09,2.0,5.46,95747.0,297.0,1.0,0.0,0.0,0.0
3783.0,33.0,9.77,2.0,6.5,91311.0,301.0,0.0,0.0,1.0,1.0
3376.0,56.0,18.64,2.0,6.67,90089.0,295.0,0.0,0.0,0.0,1.0
319.0,28.0,7.73,3.0,7.12,95670.0,299.0,0.0,0.0,0.0,1.0
1960.0,66.0,23.41,1.0,7.54,95833.0,295.0,0.0,0.0,0.0,0.0
2792.0,60.0,19.32,1.0,8.62,94710.0,328.0,0.0,0.0,0.0,0.0
3412.0,89.0,32.27,1.0,7.29,94010.0,300.0,0.0,0.0,0.0,0.0
1391.0,30.0,9.09,2.0,6.5,94305.0,299.0,1.0,0.0,0.0,1.0
2993.0,61.0,20.68,1.0,6.17,92104.0,304.0,1.0,0.0,0.0,1.0
1179.0,37.0,11.82,2.0,5.12,94025.0,292.0,0.0,0.0,0.0,1.0
3968.0,51.0,16.59,3.0,5.29,94306.0,293.0,0.0,0.0,0.0,1.0
1722.0,75.0,26.14,3.0,6.06,92867.0,301.0,0.0,0.0,0.0,1.0
1694.0,79.0,28.18,1.0,5.73,95616.0,291.0,0.0,0.0,0.0,0.0
3473.0,72.0,26.14,2.0,7.33,92672.0,305.0,0.0,0.0,0.0,1.0
2755.0,26.0,7.05,1.0,6.1,93943.0,301.0,0.0,0.0,0.0,0.0
636.0,86.0,30.23,1.0,5.56,90509.0,291.0,0.0,0.0,0.0,1.0
4994.0,61.0,20.0,1.0,9.38,91801.0,323.0,0.0,0.0,0.0,1.0
1642.0,84.0,28.86,3.0,8.0,92182.0,308.0,0.0,0.0,0.0,0.0
1598.0,96.0,34.32,3.0,5.06,92325.0,290.0,1.0,0.0,1.0,0.0
3429.0,61.0,20.0,3.0,5.33,93106.0,294.0,0.0,0.0,0.0,0.0
2992.0,54.0,17.95,1.0,7.19,93014.0,295.0,0.0,0.0,1.0,1.0
4497.0,68.0,24.09,1.0,5.77,95616.0,303.0,0.0,0.0,0.0,0.0
3687.0,86.0,30.23,1.0,7.38,92521.0,296.0,0.0,0.0,0.0,0.0
1266.0,28.0,11.14,3.0,6.31,95014.0,298.0,0.0,0.0,0.0,0.0
3493.0,40.0,13.18,3.0,5.42,94546.0,293.0,1.0,0.0,0.0,0.0
3170.0,73.0,24.77,2.0,5.98,94608.0,298.0,0.0,0.0,0.0,0.0
58.0,79.0,27.5,3.0,7.56,95616.0,296.0,0.0,0.0,0.0,0.0
1475.0,65.0,22.05,3.0,6.48,92124.0,309.0,0.0,0.0,0.0,1.0
3141.0,37.0,11.82,1.0,5.48,94303.0,295.0,1.0,0.0,0.0,1.0
1965.0,42.0,12.5,2.0,5.54,95060.0,297.0,1.0,0.0,0.0,0.0
2245.0,79.0,28.18,2.0,5.94,92806.0,294.0,0.0,0.0,0.0,0.0
969.0,79.0,26.82,2.0,6.71,92868.0,303.0,1.0,0.0,0.0,1.0
466.0,98.0,34.32,2.0,5.56,94305.0,299.0,0.0,0.0,0.0,1.0
3995.0,56.0,17.95,1.0,6.67,92675.0,294.0,1.0,0.0,0.0,1.0
99.0,65.0,22.73,1.0,6.79,92374.0,291.0,0.0,0.0,0.0,1.0
2325.0,44.0,17.27,3.0,5.56,93107.0,293.0,0.0,0.0,0.0,1.0
2137.0,70.0,23.41,3.0,7.23,95008.0,296.0,1.0,0.0,0.0,0.0
46.0,79.0,28.18,1.0,5.92,94720.0,302.0,1.0,0.0,0.0,0.0
4357.0,58.0,18.64,1.0,5.56,90630.0,293.0,0.0,0.0,0.0,0.0
1799.0,60.0,19.32,1.0,8.69,94086.0,303.0,0.0,0.0,0.0,1.0
3102.0,79.0,26.82,1.0,6.73,93555.0,304.0,0.0,0.0,0.0,0.0
1998.0,77.0,26.14,3.0,6.1,92093.0,299.0,0.0,0.0,0.0,1.0
2086.0,66.0,23.41,2.0,5.77,94105.0,293.0,0.0,0.0,0.0,1.0
1478.0,49.0,16.59,3.0,6.17,91320.0,291.0,1.0,0.0,0.0,1.0
69.0,61.0,21.36,1.0,6.08,93407.0,300.0,1.0,0.0,0.0,1.0
1337.0,46.0,13.86,1.0,5.71,93555.0,296.0,0.0,0.0,0.0,1.0
1096.0,68.0,23.41,3.0,5.73,92129.0,297.0,0.0,0.0,0.0,1.0
1907.0,54.0,17.95,1.0,6.88,92866.0,292.0,0.0,0.0,0.0,1.0
665.0,77.0,26.14,3.0,6.17,95126.0,299.0,1.0,0.0,0.0,0.0
1508.0,56.0,18.64,3.0,5.88,91006.0,299.0,0.0,0.0,0.0,0.0
2873.0,70.0,23.41,1.0,5.31,92630.0,291.0,0.0,0.0,0.0,0.0
1709.0,60.0,20.68,3.0,5.08,90250.0,293.0,1.0,0.0,0.0,0.0
641.0,56.0,18.64,3.0,6.6,94960.0,308.0,0.0,0.0,1.0,1.0
1874.0,32.0,8.41,2.0,6.27,94538.0,293.0,0.0,0.0,0.0,1.0
3311.0,75.0,25.45,2.0,6.81,94720.0,295.0,1.0,0.0,0.0,1.0
1680.0,79.0,28.18,1.0,7.21,94590.0,316.0,0.0,1.0,1.0,1.0
3639.0,63.0,21.36,3.0,5.62,92866.0,299.0,0.0,0.0,0.0,1.0
1640.0,79.0,27.5,3.0,6.25,94571.0,290.0,0.0,0.0,1.0,1.0
1343.0,46.0,13.86,1.0,6.48,90041.0,301.0,0.0,0.0,0.0,1.0
4419.0,84.0,29.55,1.0,7.85,95125.0,299.0,0.0,0.0,0.0,1.0
1436.0,54.0,18.64,1.0,5.98,90266.0,291.0,0.0,0.0,0.0,1.0
4045.0,44.0,13.86,2.0,5.02,90266.0,291.0,0.0,0.0,1.0,0.0
1060.0,28.0,8.41,2.0,5.06,91203.0,290.0,1.0,0.0,0.0,1.0
3883.0,37.0,10.45,3.0,5.73,92646.0,300.0,1.0,0.0,0.0,0.0
1745.0,30.0,8.41,1.0,5.44,91105.0,294.0,0.0,0.0,0.0,1.0
4935.0,25.0,7.05,3.0,6.6,93950.0,298.0,1.0,0.0,0.0,1.0
4034.0,66.0,26.14,3.0,6.27,93117.0,297.0,0.0,0.0,0.0,1.0
2523.0,89.0,32.27,1.0,7.85,94025.0,324.0,0.0,0.0,0.0,1.0
4923.0,33.0,10.45,1.0,5.42,90717.0,291.0,1.0,0.0,0.0,1.0
612.0,65.0,22.73,1.0,5.5,94701.0,299.0,0.0,0.0,0.0,0.0
531.0,77.0,26.14,1.0,5.27,91706.0,291.0,1.0,0.0,0.0,0.0
3520.0,33.0,10.45,2.0,6.58,94720.0,299.0,0.0,0.0,1.0,1.0
2149.0,77.0,26.14,3.0,6.04,92007.0,306.0,0.0,0.0,0.0,0.0
3876.0,28.0,7.05,1.0,7.31,95351.0,293.0,1.0,0.0,0.0,1.0
1704.0,96.0,33.64,3.0,5.67,94542.0,290.0,0.0,0.0,0.0,1.0
2920.0,42.0,13.18,1.0,6.17,94542.0,301.0,1.0,1.0,0.0,1.0
2130.0,42.0,13.18,3.0,6.04,91754.0,293.0,0.0,0.0,0.0,0.0
